Iter	Interp		Mover		Total
1	0.356100	0.275170	0.631270
2	0.357268	0.276376	0.633644
3	0.358647	0.277676	0.636323
4	0.358115	0.274969	0.633084
5	0.356753	0.276251	0.633004
6	0.358077	0.276158	0.634235
7	0.358588	0.276056	0.634643
8	0.357211	0.275314	0.632525
9	0.358592	0.276325	0.634917
10	0.361142	0.275365	0.636507
