Iter	Interp		Mover		Total
1	0.373117	0.068471	0.441589
2	0.335795	0.068515	0.404310
3	0.413431	0.070787	0.484218
4	0.482483	0.085240	0.567723
5	0.486644	0.064256	0.550900
6	0.360125	0.064349	0.424474
7	0.601751	0.074400	0.676152
8	0.489153	0.066093	0.555246
9	0.522298	0.066213	0.588511
10	0.424647	0.065047	0.489694
